52 22 7590 520 57 7 11 673 71 578 62 101 20 222 30 736 77 302 38 864 88 84 18 957 97 533 58 138 23 913 93 703 74 452 51 345 41 157 25 222 30 481 54 425 49 75 17
53 22 10064 428 49 453 51 921 93 128 22 503 56 334 41 771 80 548 60 357 43 522 57 604 65 574 62 298 37 539 59 695 73 316 39 706 74 625 67 948 96 989 99 390 46 931 94
54 22 9337 856 87 458 52 728 76 271 35 502 56 487 54 482 54 508 56 365 43 787 81 74 17 976 98 117 21 677 71 643 68 181 27 736 77 803 83 500 55 556 61 584 63 381 45
55 22 9007 469 53 639 68 476 53 968 98 300 37 422 48 597 64 751 78 188 27 21 12 700 73 334 41 946 96 615 66 114 21 992 100 389 45 840 86 142 23 274 35 856 87 226 31
56 22 8907 116 21 724 76 110 20 806 83 646 69 825 85 371 44 994 100 439 50 676 71 516 57 562 61 754 78 606 65 31 13 1 11 157 25 593 64 36 14 555 60 790 82 826 85
57 22 8872 695 73 346 42 322 39 580 63 597 64 1000 100 767 79 5 11 382 45 927 94 752 78 583 63 780 81 224 31 52 15 401 47 11 11 636 68 155 24 705 74 919 93 252 33
58 22 8739 622 66 895 91 538 59 217 30 244 32 633 67 919 93 586 63 490 55 25 13 645 68 648 69 187 27 912 93 123 22 180 27 755 78 432 49 46 15 303 38 548 60 976 98
59 22 7948 96 19 513 57 100 19 979 99 397 46 168 26 90 19 838 86 272 35 784 81 248 33 263 34 199 28 759 79 730 76 705 74 808 83 749 78 623 67 181 27 179 27 254 33
60 22 9184 483 54 968 98 392 46 993 100 998 100 465 52 315 39 879 90 591 64 558 61 221 30 110 20 153 24 188 27 38 14 681 72 895 91 516 57 51 15 352 42 727 76 906 92
61 22 9103 543 59 686 72 472 53 720 75 850 87 480 54 474 53 515 57 82 18 196 28 758 79 604 65 949 96 730 76 315 39 53 15 772 80 880 90 315 39 395 46 80 18 510 56
62 22 8172 794 82 8 11 459 52 369 44 598 64 366 43 667 70 346 42 834 85 426 49 125 22 257 34 989 99 567 61 724 76 463 52 180 27 796 82 709 74 84 18 209 29 246 33
63 22 7205 675 71 54 15 187 27 532 58 244 32 638 68 125 22 393 46 517 57 824 85 364 43 574 62 40 14 547 60 4 11 448 51 643 68 260 34 585 63 306 38 247 33 800 82
64 22 9768 756 79 713 75 555 60 326 40 677 71 792 82 978 99 969 98 164 25 918 93 916 93 146 24 360 43 467 52 209 29 208 29 278 36 737 77 974 98 22 12 376 44 670 71
65 22 8340 947 96 378 44 369 44 455 51 187 27 447 51 79 18 197 28 461 52 636 68 943 95 823 85 219 30 704 74 299 37 133 22 526 58 628 67 645 68 741 77 369 44 240 32
66 22 9043 256 33 548 60 737 77 16 12 604 65 654 69 55 15 490 55 245 32 384 45 230 31 874 89 658 70 703 74 494 55 170 26 749 78 187 27 906 92 468 53 945 96 931 94
67 22 9305 567 61 532 58 879 90 606 65 18 12 303 38 170 26 901 92 996 100 799 82 163 25 416 48 103 20 9 11 355 42 973 98 175 26 976 98 958 97 614 66 155 24 964 97
68 22 9740 490 55 812 84 372 44 69 17 938 95 16 12 630 67 749 78 549 60 232 31 540 59 813 84 422 48 54 15 846 87 642 68 877 89 411 47 801 83 326 40 625 67 961 97
69 22 7961 41 14 147 24 276 35 960 97 721 75 632 67 269 35 643 68 913 93 427 49 545 60 952 96 366 43 38 14 59 16 411 47 780 81 523 58 400 46 301 38 292 37 256 34
70 22 8726 706 74 180 27 368 44 868 89 33 13 41 14 493 55 205 29 157 25 594 64 849 87 243 32 872 89 879 90 465 52 692 73 367 43 227 31 940 95 392 46 419 48 918 93
71 22 8481 542 59 500 55 790 82 840 86 38 14 183 27 662 70 397 46 487 54 737 77 85 18 197 28 412 48 337 41 884 90 348 42 275 35 933 94 917 93 1 11 553 60 484 54
72 22 7202 51 15 639 68 726 76 22 12 548 60 809 83 151 24 407 47 553 60 453 51 213 30 132 22 193 28 50 15 260 34 323 39 675 71 180 27 569 62 518 57 615 66 916 93
73 22 9093 886 90 374 44 152 24 632 67 688 72 217 30 801 83 435 50 983 99 140 23 800 82 379 45 434 50 638 68 138 23 497 55 711 74 334 41 624 67 631 67 733 76 140 23
74 22 8658 718 75 763 79 982 99 457 52 806 83 57 16 804 83 721 75 662 70 255 33 650 69 229 31 251 33 415 48 9 11 557 61 398 46 310 38 15 12 266 34 618 66 880 90
75 22 8611 813 84 201 29 636 68 685 72 304 38 101 20 886 90 979 99 375 44 386 45 560 61 683 72 215 30 201 29 229 31 569 62 605 65 926 94 545 60 284 36 427 49 154 24
76 22 8375 745 78 998 100 463 52 961 97 775 80 20 12 369 44 865 88 407 47 50 15 491 55 753 78 379 45 584 63 824 85 11 11 382 45 726 76 45 14 473 53 32 13 116 21
77 22 10204 500 55 581 63 914 93 744 77 478 53 449 51 742 77 212 30 350 42 509 56 935 95 342 41 621 66 179 27 448 51 372 44 813 84 907 92 563 61 941 95 314 39 841 86
78 22 8889 699 73 771 80 703 74 32 13 898 91 394 46 760 79 616 66 854 87 83 18 537 59 490 55 596 64 662 70 131 22 201 29 400 46 180 27 840 86 410 47 385 45 470 53
79 22 9341 62 16 765 79 151 24 69 17 717 75 538 59 253 33 924 94 452 51 771 80 332 40 921 93 939 95 214 30 24 13 800 82 256 34 142 23 998 100 705 74 769 80 875 89
80 22 8189 159 25 367 43 199 28 44 14 863 88 162 25 430 49 331 40 465 52 601 65 608 65 5 11 851 87 803 83 928 94 600 64 648 69 49 15 50 15 427 49 884 90 763 79
81 22 7727 849 87 426 49 403 47 367 44 330 40 272 35 7 11 653 69 45 14 341 41 69 17 586 63 824 85 605 65 651 69 315 39 516 57 340 41 290 37 321 39 633 67 816 84
82 22 8066 447 51 396 46 475 53 797 82 540 59 245 32 589 63 603 65 374 44 281 36 259 34 279 36 398 46 898 91 124 22 22 12 377 44 791 82 506 56 609 65 640 68 433 49
83 22 8318 906 92 155 24 370 44 98 19 789 81 713 75 262 34 778 80 825 85 40 14 326 40 443 50 619 66 338 41 325 40 99 19 971 98 419 48 824 85 663 70 370 44 65 16
84 22 9828 615 66 701 74 726 76 904 92 121 21 747 78 826 85 387 45 268 35 865 88 461 52 62 16 964 97 845 87 6 11 280 36 564 61 904 92 501 56 511 56 100 19 927 94
85 22 8248 320 39 45 15 94 19 991 100 436 50 209 29 637 68 113 21 895 91 577 62 270 35 51 15 615 66 160 25 578 62 697 73 972 98 194 28 840 86 558 61 216 30 843 86
86 22 8335 728 76 10 11 345 41 666 70 628 67 159 25 150 24 989 99 652 69 760 79 373 44 129 22 961 97 294 37 701 74 184 27 107 20 216 30 844 86 662 70 766 79 95 19
87 22 7157 343 41 541 59 11 11 474 53 869 89 507 56 894 91 597 64 522 57 186 27 365 43 780 81 84 18 81 18 456 51 322 39 625 67 139 23 449 51 179 27 7 11 516 57
88 22 9050 715 75 915 93 632 67 302 38 557 61 911 92 529 58 428 49 182 27 474 53 713 75 72 17 717 75 463 52 218 30 534 59 433 49 51 15 685 72 447 51 801 83 534 59
89 22 6985 550 60 10 11 544 59 162 25 505 56 407 47 664 70 407 47 711 74 55 15 12 12 146 24 285 36 863 88 429 49 746 78 880 90 248 33 59 16 125 22 849 87 75 17
90 22 10037 167 25 697 73 799 82 390 46 890 91 806 83 983 99 538 59 74 17 959 97 648 69 653 69 674 71 199 28 32 13 866 88 809 83 294 37 212 30 992 100 218 30 647 69
91 22 9192 359 43 762 79 811 83 302 38 95 19 257 34 397 46 736 77 936 95 743 77 962 97 738 77 937 95 120 21 258 34 607 65 37 14 840 86 92 19 710 74 103 20 688 72
92 22 9735 606 65 626 67 71 17 671 71 415 48 803 83 345 41 407 47 700 73 953 96 563 61 474 53 833 85 810 83 489 54 233 31 336 41 844 86 242 32 414 48 482 54 852 87
93 22 8460 293 37 78 17 806 83 798 82 225 31 930 94 200 28 106 20 199 28 640 68 359 43 556 61 733 76 397 46 342 41 279 36 174 26 462 52 662 70 668 71 824 85 844 86
94 22 9798 441 50 668 71 667 71 430 49 586 63 577 62 259 34 3 11 933 94 981 99 889 90 329 40 842 86 816 84 566 61 768 80 34 13 564 61 862 88 361 43 123 22 549 60
95 22 8942 10 11 456 51 357 43 579 63 382 45 566 61 751 78 583 63 121 21 541 59 873 89 880 90 560 61 934 95 711 74 840 86 815 84 10 11 202 29 143 23 545 60 319 39
96 22 9181 585 63 402 47 315 39 426 49 386 45 813 84 17 12 1000 100 676 71 698 73 141 23 206 29 569 62 161 25 709 74 312 39 771 80 878 89 724 76 274 35 743 77 671 71
97 22 8540 466 52 149 24 504 56 359 43 813 84 387 45 209 29 746 78 393 46 706 74 795 82 118 21 1 11 857 88 545 59 518 57 756 79 493 55 944 95 479 54 288 36 150 24
98 22 8273 597 64 719 75 696 73 350 42 57 16 890 91 127 22 37 14 676 71 407 47 88 18 729 76 546 60 945 96 528 58 140 23 177 26 558 61 515 57 620 66 391 46 549 60
99 22 7990 659 70 864 88 249 33 569 62 19 12 364 43 338 41 374 44 423 49 332 40 624 67 859 88 597 64 694 73 689 72 126 22 49 15 795 82 311 38 150 24 718 75 185 27
100 22 7130 884 90 63 16 973 98 251 33 887 90 93 19 158 25 618 66 145 23 105 20 296 37 247 33 513 57 985 99 848 87 387 45 201 29 4 11 985 99 93 19 112 21 65 16
