28 22 9770 976 98 677 69 181 22 803 81 556 57 381 37 469 49 476 53 300 29 597 62 188 11 700 69 946 95 114 21 389 44 142 11 856 85 113 5 724 71 806 82 825 82 994 100
29 22 8419 516 53 754 76 31 5 36 5 790 81 658 68 346 33 580 59 1000 100 5 9 752 76 780 77 52 4 11 4 155 19 919 92 783 79 895 90 217 18 633 67 586 59 25 6
30 22 9040 187 26 123 7 755 76 46 1 548 60 670 65 513 48 979 98 168 10 838 84 784 78 263 22 759 77 705 73 749 76 181 13 254 24 483 54 392 46 998 100 315 37 591 60
31 22 8037 110 5 188 12 681 71 516 48 352 39 906 91 543 56 472 50 850 85 474 48 82 3 758 77 949 96 315 26 772 79 315 31 80 9 538 57 8 3 366 39 346 39 426 39
32 22 8439 989 99 724 73 180 23 709 69 209 17 978 98 54 6 244 27 125 11 517 55 364 38 40 5 4 4 260 28 306 27 800 79 756 77 555 54 677 70 978 99 164 24 916 91
33 22 7617 467 44 208 18 737 77 22 6 579 62 378 37 455 43 447 40 197 20 636 67 823 82 704 70 133 14 628 64 741 74 240 18 256 27 737 72 604 62 55 6 245 23 230 29
34 22 8177 703 71 170 22 187 26 468 52 931 94 567 57 879 89 18 10 996 100 163 15 103 2 355 42 175 26 958 96 155 24 703 71 812 81 69 16 16 5 749 76 232 24 813 81
35 22 8815 846 85 877 88 801 80 625 66 350 29 147 11 960 97 632 62 643 68 427 44 952 96 38 2 780 79 400 38 292 26 118 16 180 16 868 86 41 4 205 15 594 63 243 30
36 22 7920 465 49 367 34 940 94 419 47 511 52 500 53 840 83 183 21 397 40 737 72 197 19 337 39 348 32 933 94 1 2 484 47 51 8 726 70 548 58 151 14 553 55 213 16
37 22 9120 50 1 323 35 180 20 518 53 916 93 886 89 152 18 688 68 801 80 983 99 800 80 434 45 138 14 711 71 624 64 733 72 211 25 763 79 457 49 57 12 721 73 255 28
38 22 8772 251 24 9 2 398 38 15 4 880 90 813 81 636 65 304 25 886 90 375 36 560 58 215 17 229 24 605 64 545 53 427 39 941 95 998 100 961 97 20 10 407 36 491 52
39 22 7962 584 62 11 6 45 4 32 2 500 51 914 92 478 48 742 73 350 36 935 94 621 60 448 44 813 83 563 61 314 37 217 25 771 78 32 11 394 43 616 65 83 9 490 50
40 22 9745 131 8 400 37 840 84 385 39 978 98 765 75 69 11 538 52 924 93 771 77 921 93 214 14 800 79 142 23 705 72 875 89 159 14 199 13 863 86 430 42 465 48 608 57
41 22 8201 803 82 600 62 49 4 884 89 190 25 426 42 367 35 272 20 653 63 341 29 586 62 605 62 315 32 340 32 321 34 816 80 447 44 475 51 540 52 589 60 374 35 259 23
42 22 7511 898 89 22 8 506 52 640 64 495 54 155 14 98 15 713 70 778 80 40 1 443 46 338 32 99 19 419 46 663 66 65 8 615 64 726 75 121 17 826 83 268 33 461 42
43 22 9075 845 83 280 29 904 91 511 48 927 94 320 26 94 19 436 41 637 61 895 90 270 21 615 59 578 60 972 97 840 85 216 27 191 23 10 5 628 61 150 24 652 67 373 33
44 22 7424 294 33 184 12 216 27 662 68 95 18 343 35 11 1 869 87 894 90 522 50 365 41 84 1 456 44 625 60 449 42 7 1 174 21 915 92 302 31 911 92 428 40 474 50
45 22 8131 717 72 218 23 433 39 685 69 801 81 651 66 10 2 162 17 407 43 407 44 55 2 863 87 746 77 248 19 125 19 75 5 167 20 799 80 890 90 983 99 74 16 648 66
46 22 9721 199 13 866 88 294 26 992 100 647 66 359 40 811 81 95 6 397 43 936 94 962 97 937 94 258 28 37 11 92 13 103 14 707 72 626 60 671 67 803 80 407 43 953 96
47 22 9334 833 85 489 47 336 39 242 23 482 52 642 63 78 14 798 79 930 93 106 6 640 63 556 58 397 38 279 24 462 48 668 69 844 84 441 46 667 67 586 60 259 19 933 94
48 22 9704 329 38 816 82 768 75 564 60 361 32 549 58 10 1 357 37 382 39 751 76 121 13 873 89 560 60 711 74 815 80 202 15 545 53 775 78 402 38 426 42 813 80 1000 100
49 22 8621 141 10 569 54 709 70 771 79 724 72 743 76 681 68 149 15 359 40 387 36 746 75 706 73 118 3 857 86 518 55 493 54 479 46 150 9 597 62 696 69 57 13 127 5
50 22 8850 407 36 729 74 945 95 140 9 558 56 620 62 549 59 659 69 249 26 19 1 332 35 859 87 694 71 126 5 795 79 150 19 185 16 884 88 973 98 887 88 158 18 145 8
51 22 7339 247 25 985 99 387 35 4 10 93 3 65 3 178 21 405 45 329 31 622 62 744 73 173 17 877 87 512 50 334 27 667 68 478 48 445 50 150 13 501 48 483 48 495 48
52 22 8570 361 37 858 86 220 30 389 43 529 56 493 48 918 91 447 49 37 11 764 78 376 41 695 71 714 72 217 19 378 32 156 21 364 38 853 86 855 86 182 26 364 34 543 59
53 22 9013 176 20 441 49 935 95 499 47 84 4 456 45 343 30 124 10 996 100 715 71 612 60 628 64 497 54 251 29 580 61 163 14 472 49 896 90 101 4 414 47 893 91 991 100
54 22 9081 23 2 238 25 773 79 302 33 478 47 903 91 604 59 764 78 431 39 821 82 894 89 157 16 141 13 964 97 214 26 700 72 469 47 246 20 309 33 888 88 599 56 434 45
55 22 8878 650 66 888 89 336 37 249 31 638 62 321 38 983 99 289 30 40 1 644 67 277 21 89 5 826 85 738 76 160 15 55 15 755 77 769 77 711 71 426 47 858 86 396 43
56 22 7312 653 65 266 28 859 85 350 41 395 37 82 14 31 12 354 41 30 1 345 41 288 36 807 80 445 50 908 91 536 56 708 72 17 5 109 3 958 96 182 19 231 29 587 61
57 22 8762 283 36 980 98 861 87 650 64 818 82 177 14 363 34 375 33 445 39 569 58 475 46 420 42 647 66 116 13 514 56 275 21 891 90 580 61 20 2 742 74 422 45 330 39
58 22 8050 773 78 382 39 183 21 736 72 145 14 675 68 924 93 311 34 356 36 389 45 125 12 597 58 543 53 878 89 224 22 444 49 535 58 591 61 12 3 220 17 475 49 545 53
59 22 7929 289 24 74 1 591 58 101 8 758 74 832 83 231 24 100 7 435 41 155 13 453 49 847 86 838 83 850 85 824 82 98 9 433 39 783 79 629 62 423 44 34 7 134 21
60 22 10014 149 13 729 71 817 84 791 80 815 84 70 6 147 11 883 88 378 33 123 14 234 27 186 26 802 80 973 98 737 72 370 39 796 81 459 51 629 60 747 77 685 66 998 100
61 22 8578 449 49 675 69 176 14 858 85 138 19 491 54 990 99 142 13 498 49 98 16 615 59 469 53 804 82 480 47 330 32 724 74 155 19 55 14 759 78 783 79 233 18 801 79
62 22 7884 971 98 295 29 595 59 865 86 203 28 484 46 271 27 353 41 483 44 624 62 961 96 315 26 808 82 150 17 104 16 297 34 11 7 555 60 62 14 133 10 874 87 441 42
63 22 8072 636 68 909 92 66 13 876 87 850 85 951 96 977 98 69 15 319 36 371 41 114 4 661 67 956 96 187 15 25 11 625 64 196 21 287 30 521 54 5 5 147 15 343 40
64 22 7734 763 76 328 32 394 44 237 27 134 16 47 3 934 94 106 6 251 28 667 70 338 35 375 42 348 36 422 48 801 79 743 75 969 98 832 84 409 42 199 21 316 27 55 2
65 22 9738 281 32 7 11 601 63 953 96 424 41 277 31 670 70 834 84 886 88 379 39 950 96 582 56 289 25 508 55 281 31 74 1 453 41 770 79 873 88 774 80 856 86 451 45
66 22 7522 596 59 18 3 771 80 104 19 941 95 671 65 658 66 242 29 216 27 962 97 186 15 393 34 275 23 70 3 210 15 547 57 158 18 965 97 642 65 242 17 405 41 131 22
67 22 10889 694 72 234 20 786 80 790 78 210 19 813 80 540 52 296 29 876 88 933 93 890 89 620 66 420 38 941 95 903 90 596 58 708 72 913 91 382 37 145 20 788 78 134 19
68 22 9348 616 64 539 55 487 45 39 6 489 53 328 36 394 36 67 4 564 60 620 60 698 68 617 61 156 24 648 67 996 100 628 66 606 62 759 76 889 88 363 39 723 75 460 50
69 22 11685 592 62 418 37 629 63 360 37 884 89 779 78 785 79 810 82 691 67 906 90 512 55 909 91 797 79 903 91 701 69 520 53 432 38 506 50 717 75 527 49 443 49 786 77
70 22 6174 337 38 969 97 279 29 360 39 524 51 299 26 41 13 382 44 505 54 769 80 3 2 663 65 101 14 148 20 431 47 226 16 147 13 207 20 79 11 123 19 726 70 399 39
71 22 8613 559 57 311 37 402 36 260 26 563 57 615 64 134 13 387 36 310 31 601 62 400 37 700 70 116 7 611 61 558 54 459 47 824 82 846 85 955 96 622 66 451 41 83 16
72 22 7960 585 55 906 91 676 68 802 80 128 18 284 26 401 36 140 22 24 6 191 20 691 72 866 88 723 72 317 27 113 19 32 3 697 72 730 72 342 35 409 43 231 20 663 68
73 22 8380 635 65 711 73 172 15 425 45 252 25 383 37 956 96 278 35 286 29 319 36 640 61 395 44 475 50 694 68 3 3 760 75 786 79 309 33 231 30 728 73 368 32 669 68
74 22 9811 979 99 866 86 839 85 905 92 695 69 773 79 800 82 311 27 469 49 129 17 636 61 142 20 760 78 113 6 792 78 1000 100 114 8 43 1 359 41 274 21 658 67 607 65
75 22 7696 8 1 180 14 985 99 411 38 459 45 113 7 349 29 125 5 748 73 259 19 63 12 604 64 578 56 1000 100 397 45 306 32 434 46 485 48 593 58 766 79 710 70 48 1
76 22 8993 805 83 698 71 678 70 748 73 810 82 319 29 237 24 550 52 205 21 44 8 690 68 550 53 248 18 571 55 164 21 316 35 400 46 996 100 975 98 89 17 765 76 384 43
77 22 9546 858 87 193 12 660 70 278 26 838 83 10 7 343 29 204 22 728 75 448 46 308 31 351 39 760 75 622 62 614 61 176 23 406 46 902 91 974 98 820 83 726 73 714 75
78 22 10098 929 93 525 56 598 58 840 85 329 39 781 79 912 91 146 18 110 11 808 80 966 97 57 10 873 88 815 82 880 90 696 73 635 61 455 48 215 28 75 2 893 89 85 18
79 22 9377 75 16 433 46 597 57 658 67 643 65 505 47 510 55 719 72 873 88 106 12 866 87 867 88 589 58 377 39 817 82 177 22 556 57 731 75 455 49 155 8 766 78 247 25
80 22 7336 683 70 169 20 48 12 910 92 256 19 168 9 827 82 462 46 626 65 158 22 26 8 899 91 199 17 644 63 456 45 77 9 370 33 720 74 208 17 414 41 375 34 475 48
81 22 6457 752 76 354 32 166 14 805 81 137 13 68 7 913 91 112 18 239 24 53 14 240 20 160 19 321 39 93 9 183 22 217 28 211 16 605 64 297 28 906 92 948 95 292 25
82 22 9679 154 21 462 45 899 91 662 64 814 83 713 74 711 71 59 1 632 67 695 69 799 79 788 81 876 88 85 11 483 52 842 84 566 59 653 65 441 49 204 28 410 38 151 21
83 22 9848 459 50 733 74 472 49 748 78 80 7 425 39 570 54 221 29 407 42 393 41 928 93 699 69 706 74 884 88 871 87 872 89 9 10 399 38 615 65 962 97 235 26 622 60
84 22 9353 771 79 743 77 148 13 377 44 378 41 200 21 909 91 273 26 664 64 65 10 978 98 116 19 980 99 23 7 749 74 801 82 236 20 953 96 9 2 899 90 611 60 809 81
85 22 8231 237 22 447 45 803 81 882 88 941 95 561 59 63 9 161 14 184 11 156 22 934 94 328 33 689 68 52 1 136 10 914 91 322 34 598 62 464 52 271 32 511 51 635 62
86 22 9571 621 64 836 84 471 49 665 64 769 75 958 97 595 58 168 20 421 40 158 24 424 42 998 100 412 36 263 23 99 6 784 80 220 26 457 47 997 100 346 39 933 94 369 37
87 22 9792 271 33 18 10 805 82 401 46 606 63 172 11 526 52 904 91 684 71 534 54 919 92 766 78 781 77 598 63 182 15 772 77 278 29 747 74 902 90 610 65 404 43 360 39
88 22 10159 354 31 815 82 988 99 75 5 684 70 52 9 845 84 861 85 613 59 535 52 298 36 794 80 474 49 817 82 668 65 635 61 633 67 227 19 127 6 476 45 906 91 822 83
89 22 9842 359 41 954 96 826 84 807 81 986 99 544 57 880 89 661 68 731 72 421 39 811 82 631 64 550 51 125 21 2 8 733 75 291 23 911 92 294 31 379 34 395 41 12 2
90 22 8955 610 60 749 75 724 71 627 67 819 82 572 62 694 68 1000 100 533 53 48 13 122 13 181 12 494 48 54 12 781 80 119 19 448 42 644 67 619 66 400 43 276 28 680 69
91 22 8658 392 45 234 20 148 13 326 32 486 44 556 56 801 80 758 74 920 92 80 1 894 89 834 84 66 14 99 18 759 75 826 84 872 89 332 31 172 19 318 27 928 94 22 10
92 22 7272 732 74 651 64 488 54 154 9 503 49 168 23 143 13 227 29 179 14 656 65 369 42 284 25 300 30 188 21 791 81 569 59 813 81 81 2 197 18 911 91 366 38 321 38
93 22 7543 613 62 88 11 97 10 787 78 686 71 353 35 131 20 95 2 277 31 768 76 903 92 258 26 89 10 341 32 425 41 408 39 840 84 491 46 331 36 694 67 356 40 398 36
94 22 9510 773 80 927 94 140 7 168 19 855 85 558 56 359 38 119 13 917 93 650 65 758 78 513 50 887 88 978 98 217 15 743 73 110 4 553 60 112 8 358 35 939 95 254 31
95 22 9090 75 14 941 95 580 59 713 70 537 55 778 76 381 44 624 62 360 38 389 45 636 63 570 55 265 26 472 50 651 68 338 29 132 15 633 66 820 83 933 93 86 12 449 46
96 22 7109 89 6 95 5 150 14 562 60 653 69 754 76 689 67 843 83 210 15 189 17 214 21 858 85 849 84 918 92 159 22 174 18 257 21 117 18 216 17 425 40 87 15 379 37
97 22 10076 386 36 634 67 77 4 786 80 556 60 580 56 832 82 682 66 809 82 89 7 715 74 996 100 459 47 61 5 201 17 215 23 810 83 901 91 604 58 778 77 782 80 642 62
98 22 8063 622 60 433 38 64 6 168 11 801 81 446 49 68 14 209 14 426 44 635 62 878 89 762 75 581 59 526 57 690 66 69 2 345 31 828 83 70 5 651 68 236 26 571 58
99 22 9204 939 94 642 62 929 94 531 57 185 19 234 17 815 84 691 71 837 83 37 3 574 58 349 36 133 9 931 93 464 52 263 32 274 35 90 2 732 76 855 87 552 57 449 47
100 22 8442 273 32 390 35 461 48 926 93 386 37 643 68 819 83 690 71 210 25 546 51 337 37 250 22 984 99 461 42 329 33 135 12 134 12 584 61 361 40 645 68 308 36 681 68
