42 20 3842 490 489 193 197 342 333 101 79 285 289 463 464 142 137 77 115 373 386 232 256 388 377 185 208 204 177 246 259 190 195 412 404 191 205 23 20 16 7 250 254
43 20 4769 372 372 225 238 106 94 255 276 171 179 90 85 186 206 454 454 471 470 421 416 350 358 352 338 449 448 380 383 427 421 269 268 298 305 66 39 200 181 420 419
44 20 3429 235 260 31 56 76 39 359 360 127 158 226 241 166 195 470 468 12 41 128 102 499 499 385 393 414 408 184 165 22 57 81 76 166 164 301 305 3 38 402 410
45 20 3699 324 308 25 18 442 445 95 124 213 207 184 173 136 100 327 311 171 142 293 307 303 309 158 159 170 156 161 170 408 399 224 218 238 253 270 258 295 299 187 173
46 20 3249 140 133 449 445 11 40 253 259 320 318 248 268 78 66 49 75 357 350 389 397 20 3 222 228 169 158 50 92 210 229 332 327 33 38 308 316 363 375 61 83
47 20 4341 194 179 433 432 31 75 423 415 140 145 452 452 256 236 464 466 160 129 47 92 218 202 319 305 448 449 135 102 308 295 289 298 486 485 420 421 108 135 96 114
48 20 4048 173 184 314 302 75 117 326 335 187 163 481 480 351 341 54 29 422 425 383 374 479 479 271 248 237 256 254 273 299 300 93 82 390 381 41 37 161 170 70 65
49 20 3494 4 5 87 105 458 459 151 155 456 456 214 196 237 249 36 56 232 217 267 264 26 43 224 240 267 274 275 253 272 257 253 248 332 329 356 343 6 42 215 229
50 20 3740 124 91 63 93 38 24 84 100 400 397 445 449 492 492 37 80 324 330 337 328 16 52 405 401 106 145 109 120 294 288 381 389 151 123 129 121 368 380 372 384
51 20 4222 469 466 129 137 19 51 46 65 52 69 354 357 313 297 336 333 402 399 204 215 477 477 237 255 405 405 117 104 422 418 207 206 426 429 147 117 403 409 113 146
52 20 4396 53 26 320 315 278 289 199 189 140 116 231 240 334 345 422 419 221 230 334 332 293 296 130 93 467 470 445 443 421 426 283 295 17 23 431 429 62 66 415 407
53 20 4399 179 184 191 195 376 378 61 64 437 442 280 299 356 366 408 398 101 73 273 265 388 390 201 190 213 207 407 398 500 500 349 338 103 109 81 98 156 175 439 442
54 20 3673 372 376 341 339 75 75 180 200 194 176 373 371 353 362 59 15 429 430 259 272 247 269 240 229 75 44 299 308 348 344 29 65 64 23 338 335 44 65 273 293
55 20 3715 70 43 279 280 310 306 275 295 330 342 125 130 10 2 166 174 430 431 347 353 63 24 398 394 75 94 93 79 442 437 487 486 444 439 79 89 73 39 148 130
56 20 3377 493 493 194 175 2 50 47 11 33 15 89 102 203 224 165 151 311 307 372 364 87 82 439 434 256 246 167 134 334 339 239 239 223 248 75 61 251 240 242 236
57 20 3997 180 158 181 183 429 427 110 149 195 215 265 276 247 240 459 455 224 241 19 52 382 386 188 201 348 351 357 359 109 93 189 158 78 103 182 187 427 430 428 426
58 20 4061 460 459 140 143 487 488 88 100 221 244 468 471 250 231 42 17 228 224 172 147 62 46 498 498 358 355 306 298 314 320 249 268 126 144 290 305 82 67 236 245
59 20 4211 247 226 61 53 452 456 498 498 149 151 12 8 119 121 387 395 151 162 239 232 452 455 302 291 382 389 216 191 411 407 447 444 79 78 71 65 482 482 107 126
60 20 3986 409 409 235 221 92 76 293 309 37 46 4 17 152 163 272 290 202 192 359 352 453 454 119 105 462 466 213 201 268 246 152 162 379 374 1 33 491 492 390 383
61 20 4154 28 73 378 382 385 382 356 355 213 232 429 426 198 213 322 327 187 173 286 301 82 69 473 473 116 84 390 380 466 465 445 440 61 28 61 49 173 202 144 179
62 20 3644 117 113 499 499 120 122 363 369 321 304 39 54 55 14 479 478 91 93 116 145 294 301 426 423 497 498 115 143 381 385 129 152 212 193 111 101 123 114 67 62
63 20 3849 285 287 238 226 210 209 324 328 58 64 257 278 138 104 446 447 290 302 10 9 371 368 211 222 165 192 330 339 325 321 276 262 309 318 92 63 223 232 254 275
64 20 2964 156 168 178 176 195 223 63 59 299 287 272 265 439 443 112 110 222 244 268 287 296 304 6 11 110 83 238 242 273 265 92 75 61 24 77 85 169 142 180 197
65 20 3781 416 413 116 116 50 35 218 201 78 61 227 244 424 427 419 415 425 425 412 406 49 41 217 191 392 395 315 306 212 219 17 34 67 103 451 448 180 195 42 71
66 20 4640 396 399 408 416 35 29 74 54 442 436 189 164 62 70 117 131 93 128 401 399 487 488 369 360 185 193 398 401 230 252 315 296 374 381 343 329 499 499 383 382
67 20 3792 338 341 88 69 429 424 69 91 246 268 495 495 71 63 249 242 49 79 308 292 235 261 402 410 240 232 165 158 362 368 78 95 28 70 380 388 392 392 117 86
68 20 3397 37 3 486 486 148 142 298 291 433 429 102 139 242 226 136 134 177 203 242 219 312 309 481 479 158 130 404 410 75 85 52 79 149 170 6 31 278 300 31 66
69 20 3780 148 174 46 40 133 111 318 336 455 459 33 64 438 433 425 425 476 478 489 488 35 72 160 177 186 201 57 17 331 333 478 480 94 75 13 51 313 319 98 103
70 20 3769 270 271 318 300 359 349 244 236 445 440 382 378 164 158 197 216 119 133 67 80 24 13 467 466 53 29 126 140 334 346 169 175 188 210 174 179 211 239 401 392
71 20 4309 251 274 481 482 352 349 269 255 256 247 68 30 140 121 141 158 4 51 301 313 477 478 212 201 139 155 335 347 417 420 443 439 190 193 475 476 291 276 145 121
72 20 4253 453 451 319 303 68 64 20 46 472 474 324 334 483 484 251 248 243 245 298 293 9 13 386 397 52 95 471 471 336 322 329 326 121 141 108 133 481 481 93 72
73 20 3461 16 20 356 346 299 317 432 434 251 239 3 2 66 107 377 382 429 425 118 140 405 411 105 82 169 190 7 11 107 90 227 247 260 281 48 83 184 192 468 467
74 20 3949 471 472 452 447 298 286 354 358 457 454 191 185 73 96 394 387 67 95 148 156 400 401 269 268 64 24 67 73 245 265 164 178 197 178 34 20 282 300 310 296
75 20 4980 93 102 144 119 474 474 350 365 337 341 404 406 289 300 240 261 48 36 347 353 465 465 405 406 296 310 209 185 315 313 180 184 442 444 390 388 393 395 405 406
76 20 3268 62 98 104 105 408 415 204 222 66 101 273 282 124 125 283 280 8 8 174 188 477 477 12 6 446 449 59 80 169 188 485 485 140 143 180 194 262 253 150 126
77 20 4403 466 466 470 470 405 410 485 483 279 286 83 49 348 337 380 379 393 387 22 11 104 99 40 53 62 95 363 350 200 194 408 409 273 264 441 440 49 27 233 236
78 20 3763 308 319 67 64 194 177 155 152 301 307 200 184 350 348 58 31 306 303 279 269 230 233 412 406 423 421 478 476 311 329 226 203 42 76 129 135 34 72 201 211
79 20 3307 401 400 64 89 142 128 201 177 70 109 12 27 96 97 346 358 433 437 362 357 159 135 57 93 16 12 349 360 365 357 171 171 205 213 116 99 332 338 237 244
80 20 3672 356 363 86 72 213 221 126 125 192 183 478 477 139 172 143 141 160 179 320 305 198 216 238 250 347 339 2 11 380 371 393 393 155 163 116 150 364 365 184 160
81 20 4538 305 293 490 491 433 427 420 421 453 457 348 341 387 394 400 409 156 131 235 243 65 85 318 302 71 97 380 386 57 28 396 388 500 500 57 36 22 3 180 201
82 20 3485 30 45 335 338 478 479 4 4 90 69 493 493 206 189 230 223 57 33 175 142 63 23 374 362 130 95 32 58 302 320 289 280 500 500 199 221 153 159 217 226
83 20 3584 213 218 119 140 482 483 154 123 61 43 399 405 464 466 304 311 411 416 78 104 390 386 109 88 259 261 81 56 252 229 325 332 126 129 135 117 17 24 102 76
84 20 4468 158 175 200 228 498 498 488 488 45 82 383 379 192 214 458 461 365 356 25 41 477 476 160 183 99 59 383 379 40 13 283 293 412 411 284 275 257 250 379 385
85 20 4423 311 306 307 301 88 111 203 227 451 453 487 486 410 415 363 362 357 371 47 86 118 120 401 403 102 129 337 331 460 462 318 333 55 24 340 328 233 249 141 174
86 20 4391 29 49 437 437 408 409 440 446 348 362 318 303 228 237 108 136 38 6 447 445 43 87 460 457 469 468 351 354 42 56 319 324 269 269 55 56 431 434 249 268
87 20 3813 53 60 433 433 434 440 295 286 189 191 409 409 89 110 278 282 366 374 228 241 78 40 383 390 124 124 2 21 384 376 339 324 16 48 455 459 128 94 84 43
88 20 3740 42 38 210 218 369 360 419 412 374 384 294 282 129 140 139 136 211 186 267 261 52 72 426 422 128 122 202 195 102 100 272 279 376 379 177 158 83 68 403 405
89 20 3486 218 193 243 264 131 102 415 410 253 231 27 71 120 100 80 94 161 191 47 44 92 109 109 140 106 77 303 317 149 140 453 457 474 475 146 121 430 425 401 400
90 20 4597 450 451 331 318 407 413 357 368 356 351 30 4 316 332 348 344 400 393 394 403 438 439 43 52 242 257 421 416 283 294 327 324 221 242 102 139 205 187 76 101
91 20 4585 230 248 367 369 236 245 374 386 40 35 213 195 285 270 111 145 204 207 197 204 464 463 350 343 353 367 442 440 436 435 436 442 5 48 200 189 308 325 481 482
92 20 4078 316 321 95 108 386 393 372 384 74 65 189 220 189 203 100 101 455 453 137 129 332 318 33 48 489 490 58 95 490 491 12 34 375 367 401 407 118 97 477 478
93 20 3588 267 285 76 85 136 159 259 268 119 109 224 221 402 405 441 436 471 473 281 294 32 42 81 66 92 55 78 110 467 468 164 165 345 339 26 4 68 50 457 454
94 20 4606 294 298 374 373 471 469 400 400 223 230 113 88 311 319 418 418 236 241 333 317 385 375 479 481 298 287 84 98 211 200 79 119 212 208 499 499 206 179 132 112
95 20 4559 141 162 386 380 379 378 289 310 152 141 391 400 409 406 247 251 136 165 9 46 403 409 201 226 303 313 86 52 263 257 452 453 342 354 267 266 460 456 383 388
96 20 4147 23 32 398 392 137 157 131 115 259 271 126 156 44 54 445 444 356 352 351 339 177 153 408 408 494 494 38 23 342 350 26 44 423 416 431 425 307 291 268 256
97 20 4588 438 442 232 231 324 336 223 233 53 65 39 52 487 486 127 99 39 37 124 154 312 325 328 335 180 202 477 477 413 417 404 402 493 492 272 282 440 445 331 336
98 20 3278 84 77 115 139 251 258 306 308 21 64 1 38 367 375 146 112 456 459 147 155 190 168 198 205 6 6 217 224 186 201 219 231 92 102 474 475 134 139 488 488
99 20 3671 500 500 267 265 24 64 61 61 91 58 247 239 27 56 391 398 60 91 224 206 322 332 310 328 200 214 138 136 340 344 418 416 469 468 115 88 187 176 198 197
100 20 4203 278 280 401 398 379 368 460 457 40 4 447 445 417 418 33 68 50 86 380 372 413 416 436 442 166 153 86 92 159 132 464 468 11 49 181 196 319 325 134 133
