34 17 17812 5495 3578 664 3357 2299 1607 5030 3399 3988 1815 838 2028 5013 3678 5790 498 2126 693 3116 25 4034 2309 606 885 4414 1206 5179 333 5737 2131 827 3652 4218 1808
35 17 14697 939 886 2886 1700 449 595 2566 1809 5522 511 3014 1336 4626 2189 2142 2086 3621 2296 1787 2156 4167 1262 4233 2500 5688 3953 2336 3721 643 3422 2746 2911 1626 2007
36 17 15469 2890 2032 2190 3148 443 3904 699 2708 3854 723 4411 3209 2996 2223 3501 1524 2153 1876 3832 1904 5806 1200 2531 2387 4501 750 121 2799 2001 3784 3686 456 5949 1555
37 17 17789 850 1093 5134 901 673 462 4342 440 4831 2582 4946 1484 5960 1755 4053 2062 3367 3016 3633 123 2 625 3553 143 3327 3158 4955 2630 4165 1381 1930 2318 3578 3997
38 17 14846 25 1526 5558 3005 3496 3119 1342 208 2403 44 3814 617 4229 3676 1508 3131 3729 3580 3227 866 1461 2532 5514 2343 2937 97 3865 2591 1119 3645 737 717 4525 1727
39 17 14058 1813 2191 5854 2679 572 2049 595 3914 2380 671 539 3352 1631 3135 1483 1049 1191 3036 4375 2819 4844 2994 3737 724 1072 1016 2225 1932 5805 1566 5958 3990 2787 1258
40 17 14179 3541 2229 1323 438 914 751 224 2722 5366 2064 304 1407 4357 3624 2072 2169 4112 1887 4320 3400 2877 1894 3088 326 1176 3029 3620 3794 4375 1260 316 3085 5280 1259
41 17 10385 477 2040 3225 3174 47 1836 2213 2392 2194 2665 2071 3333 2555 500 1538 3955 3399 2896 2773 719 4772 2836 503 833 1472 3910 4050 213 1117 2128 1464 2550 749 1572
42 17 17312 4939 1454 3440 160 3280 14 2683 2572 1556 2338 1831 985 4798 260 4536 2851 3328 1301 4058 3165 5868 3875 981 3671 5491 581 2159 1867 1249 829 1668 2945 5842 85
43 17 13539 4017 2313 5682 1511 2211 1820 1118 1787 470 788 2765 2542 5656 3290 1312 2815 1793 529 3153 2511 3865 2962 2211 958 638 1022 3284 2948 95 2414 3921 217 2939 977
44 17 19704 1376 3494 3948 2809 2959 677 4490 747 5434 1872 5670 3724 5050 2266 3191 3516 3633 72 1817 678 5404 3982 4794 652 2494 409 54 1420 5833 697 5853 3832 3682 620
45 17 14400 4214 1957 4869 1488 413 3751 94 2517 4489 2196 1390 2158 4874 1685 320 3381 3849 3506 2462 3201 1954 2498 5764 1397 246 588 1651 3838 4324 2525 1614 2570 5473 1705
46 17 14658 5709 1462 223 233 2463 3117 3136 1598 1804 1166 1535 469 4234 719 2205 3472 198 162 2955 818 939 2376 5093 971 5229 3516 2790 2765 2198 907 5635 1567 2514 3672
47 17 14932 3248 1998 4735 3357 228 729 3968 1587 2919 2946 506 785 2469 1345 5300 1391 1649 3730 5502 2 3314 1935 1968 202 3832 2904 130 2190 4851 601 2437 2210 2718 851
48 17 13869 1154 197 1559 1289 4050 719 3413 2072 3690 3664 5890 3544 2240 607 3787 2752 1301 3202 2609 3932 838 3198 2270 1735 3827 550 2982 2841 2001 2494 3784 2930 836 841
49 17 15260 4576 3926 2740 3224 339 3214 4323 2645 1526 2599 1374 1001 2486 34 3341 1591 1860 58 1594 2472 5276 3801 4878 803 3815 2739 1820 401 5314 3914 2246 1541 3360 2731
50 17 13398 1206 916 3412 2417 5556 2180 1700 1707 921 3763 4469 3990 2775 3843 4648 80 2210 3460 2438 197 2943 3011 2271 2334 4943 43 2289 2904 267 1890 192 461 2421 2000
